id,direction,model_label,use_pivot_english,latency_ms,request_error,source,reference,hypothesis,explanation,explanation_nonempty,explanation_language_ok,hints_count,hints_nonempty,hints_language_ok,grammar_count,grammar_language_ok,support_ok,expected_keyword_coverage,bleu,chrf,rouge_l,language_ok,copied_source,line_count_match,length_ratio,model_variant
jafr-007,ja-fr,qwen2.5-1.5b,True,147291.0,,彼は会議中なので電話に出られません。,"Il est en reunion, donc il ne peut pas repondre au telephone.",Il ne peut pas répondre au appel car il est en réunion.,Le japonais '彼は会議中なので電話に出られません。' se traduit par le français 'Il ne peut pas répondre au appel car il est en réunion.',True,False,3,3,False,1,True,False,0.0,12.925794489355097,34.52856323405738,0.4166666666666667,True,False,True,0.9016393442622952,qwen2.5-1.5b-pivot
jafr-008,ja-fr,qwen2.5-1.5b,True,60378.0,,もっと静かにしてくれませんか。,Pourriez-vous parler plus doucement ?,Qu'il fait ce silence.,'Le japonais mieux silencieuse' est directement traduit en français par 'Il fait ce silence.',True,True,1,1,True,3,True,True,0.0,12.925794489355097,34.52856323405738,0.0,True,False,True,0.5945945945945946,qwen2.5-1.5b-pivot
jafr-009,ja-fr,qwen2.5-1.5b,True,62988.0,,もし雨が降ったら、試合は中止になります。,"S'il pleut, le match sera annule.","Si il pleut pendant le jeu, la rencontre sera reportée.","'La traduction française correspond à la traduction japonaise 'Si il pleut pendant le jeu, la rencontre sera reportée.'",True,True,2,2,True,2,True,True,0.6666666666666666,12.925794489355097,34.52856323405738,0.25,True,False,True,1.6666666666666667,qwen2.5-1.5b-pivot
jafr-010,ja-fr,qwen2.5-1.5b,True,31826.0,,宿題を忘れてしまいました。,J'ai oublie les devoirs.,Je me suis oublié de faire ma maison d'exercices.,Le texte source est une phrase japonaise qui traduit littéralement 'j'ai oublié mes devoirs' en anglais. La traduction fournie exactement correspond au sens et à la structure originale.,True,True,1,1,True,2,True,True,0.3333333333333333,12.925794489355097,34.52856323405738,0.0,True,False,True,2.0416666666666665,qwen2.5-1.5b-pivot
frja-011,fr-ja,qwen2.5-1.5b,True,55397.0,,J'habite pres du campus.,私はキャンパスの近くに住んでいます。,私はキャンパスに近いです。,Cette phrase est en japonais et signifie 'j'ai une résidence proche de l'université'.,True,True,2,2,True,3,False,False,0.0,12.925794489355097,34.52856323405738,0.7096774193548387,True,False,True,0.7222222222222222,qwen2.5-1.5b-pivot
frja-012,fr-ja,qwen2.5-1.5b,True,57227.0,,"Le train part a 7 heures, ne sois pas en retard.",電車は7時に出発します。遅れないで。,出発は7時です。お手伝いします。,Cette phrase japonaise exprime la même signification que la traduction française fournie. Elle indique que le train part à 7 heures et offre son assistance.,True,True,2,2,True,1,True,True,0.3333333333333333,12.925794489355097,34.52856323405738,0.411764705882353,True,False,True,0.8888888888888888,qwen2.5-1.5b-pivot
frja-013,fr-ja,qwen2.5-1.5b,True,49797.0,,Nous devons envoyer un email au professeur.,教授にメールを送らなければなりません。,私たちが教授にメールを送る必要があります。,"Cette phrase demande d'envoyer une lettre électronique à notre professeur, traduite en anglais comme 'We need to send an email to the professor.'",True,True,1,1,False,2,False,False,0.0,12.925794489355097,34.52856323405738,0.5500000000000002,True,False,True,1.105263157894737,qwen2.5-1.5b-pivot
frja-014,fr-ja,qwen2.5-1.5b,True,71509.0,,Je prefere le the au cafe.,私はコーヒーよりお茶が好きです。,私は紅茶をコーヒーに preference します。,"Cette phrase est en français, la traduction en japonais serait 'Je préfère le thé au café.'",True,True,3,3,True,1,False,False,0.0,12.925794489355097,34.52856323405738,0.380952380952381,True,False,True,1.625,qwen2.5-1.5b-pivot
frja-015,fr-ja,qwen2.5-1.5b,True,67273.0,,Il y avait beaucoup de monde au festival.,祭りには人がたくさんいました。,多くの人々が会場に集まっていた。,Le texte source décrit une grande quantité de personnes présentant à un festival. La traduction japonaise fournie est correcte et exprime cette information.,True,True,1,1,True,2,True,True,0.3333333333333333,12.925794489355097,34.52856323405738,0.3225806451612903,True,False,True,1.0666666666666669,qwen2.5-1.5b-pivot
frja-016,fr-ja,qwen2.5-1.5b,True,47172.0,,"Pouvez-vous repeter, s'il vous plait ?",すみません、もう一度言っていただけますか？,はい、お手伝いいたします。,Cette demande est posée de manière respectueuse.,True,True,1,1,True,2,True,True,0.3333333333333333,12.925794489355097,34.52856323405738,0.2941176470588235,True,False,True,0.6190476190476191,qwen2.5-1.5b-pivot
frja-017,fr-ja,qwen2.5-1.5b,True,92581.0,,Je n'ai jamais ete au Japon.,私は日本に行ったことがありません。,私は日本に一度も行かなかった。,Cette phrase en japonais traduit directement le pivot anglais 'J'ai jamais visité l'Inde'.,True,True,2,2,True,3,False,False,0.3333333333333333,12.925794489355097,34.52856323405738,0.5625,True,False,True,0.8823529411764706,qwen2.5-1.5b-pivot
frja-018,fr-ja,qwen2.5-1.5b,True,72556.0,,"Quand tu arriveras, appelle-moi.",着いたら電話して。,あなたが到着したら、私を電話してください。,Cette phrase japonaise traduit l'instruction anglaise 'Arrivez lorsque vous arrivez' en une demande polie.,True,True,2,2,True,1,True,True,0.0,12.925794489355097,34.52856323405738,0.5333333333333333,True,False,True,2.333333333333333,qwen2.5-1.5b-pivot
frja-019,fr-ja,qwen2.5-1.5b,True,59309.0,,Ce restaurant est celebre pour ses ramen.,このレストランはラーメンで有名です。,このレストランはラーメンが有名です。,"Cette phrase traduit littéralement du français au japonais, en conservant le sens et la structure de l'original.",True,True,3,3,True,3,False,False,0.0,12.925794489355097,34.52856323405738,0.9444444444444444,True,False,True,1.0,qwen2.5-1.5b-pivot
frja-020,fr-ja,qwen2.5-1.5b,True,69960.0,,Je suis en train d'etudier pour l'examen.,私は試験のために勉強しているところです。,私は試験に勉強中です。,Cette phrase est en français et signifie 'j'essaie d'apprendre avant l'examen'.,True,True,2,2,True,3,False,False,0.0,12.925794489355097,34.52856323405738,0.6451612903225806,True,False,True,0.55,qwen2.5-1.5b-pivot
frja-021,fr-ja,qwen2.5-1.5b,True,44529.0,,Il est possible de payer par carte.,カードで支払うことができます。,あなたはカードで支払いできます。,Cette phrase est la traduction en japonais de l'expression française 'Il est possible de payer par carte'.,True,True,1,1,True,2,True,True,0.3333333333333333,12.925794489355097,34.52856323405738,0.7096774193548386,True,False,True,1.0666666666666669,qwen2.5-1.5b-pivot
frja-022,fr-ja,qwen2.5-1.5b,True,36858.0,,"Demain, il fera plus chaud qu'aujourd'hui.",明日は今日より暑くなるでしょう。,明日は今日よりも暖かいです。,Cette expression japonaise traduit la phrase anglaise 'Demain sera plus chaud que aujourd'hui' en une déclaration naturelle.,True,True,1,1,True,2,True,True,0.3333333333333333,12.925794489355097,34.52856323405738,0.6000000000000001,True,False,True,0.875,qwen2.5-1.5b-pivot
frja-023,fr-ja,qwen2.5-1.5b,True,84677.0,,N'oublie pas de fermer la porte.,ドアを閉めるのを忘れないで。,閉めるのを忘れないでください。,La traduction française 'N'oublie pas de fermer la porte' est directement transmise au japonais comme '閉めるのを忘れないでください'.,True,False,1,1,True,2,False,False,0.0,12.925794489355097,34.52856323405738,0.7586206896551724,True,False,True,1.0714285714285714,qwen2.5-1.5b-pivot
frja-024,fr-ja,qwen2.5-1.5b,True,91388.0,,Je veux acheter un billet aller-retour.,往復切符を買いたいです。,行き帰りのチケットを買いたいです。,La traduction de la phrase française 'Je veux acheter un billet aller-retour' en japonais est '行き帰りのチケットを買いたいです。'.,True,False,2,2,False,3,False,False,0.0,12.925794489355097,34.52856323405738,0.5517241379310345,True,False,True,1.4166666666666667,qwen2.5-1.5b-pivot
frja-025,fr-ja,qwen2.5-1.5b,True,40204.0,,"Si tu es fatigue, repose-toi un peu.",疲れているなら、少し休んでください。,休息は疲れたら。,"Cet énoncé japonais traduit la phrase française 'Si tu es fatigué, repos-toi un peu'.",True,True,1,1,True,2,False,False,0.3333333333333333,12.925794489355097,34.52856323405738,0.3076923076923076,True,False,True,0.4444444444444444,qwen2.5-1.5b-pivot
jafr-011,ja-fr,qwen2.5-1.5b,True,18352.0,,今日は図書館で勉強します。,"Aujourd'hui, j'etudie a la bibliotheque.",Je ne traduirai pas strictement du japonais en anglais.,Le texte est une phrase japonaise qui traduit en français 'Je ne vais pas traduire strictement du Japonais à l'Anglais.',True,True,1,1,True,1,True,True,0.0,12.925794489355097,34.52856323405738,0.0,True,False,True,1.375,qwen2.5-1.5b-pivot
jafr-012,ja-fr,qwen2.5-1.5b,True,59750.0,,電車が遅れているので、少し待ってください。,"Le train a du retard, alors veuillez patienter un peu.",Attendez que le train arrive.,"Le mot-clef dans cette phrase japonaise est '電車', qui se traduit par 'train' en français. La structure de la phrase reste inchangée entre les deux langues, ce qui fait que la traduction est directe.",True,False,1,1,True,1,True,False,0.0,12.925794489355097,34.52856323405738,0.1333333333333333,True,False,True,0.5370370370370371,qwen2.5-1.5b-pivot
jafr-013,ja-fr,qwen2.5-1.5b,True,49608.0,,宿題を終えたらゲームをしてもいいです。,"Si tu finis les devoirs, tu peux jouer.",Tu as terminé votre devoir maison ? Alors tu peux jouer aux jeux.,"La traduction japonaise 'Je termine mon devoir maison ? Alors tu peux jouer aux jeux.' correspond à la traduction française fournie, qui est une façon polie de dire que c'est acceptable de jouer aux jeux après avoir terminé ses devoirs. L'anglais pivot aide à mieux comprendre le sens.",True,True,1,1,True,1,True,True,0.3333333333333333,12.925794489355097,34.52856323405738,0.1904761904761905,True,False,True,1.6666666666666667,qwen2.5-1.5b-pivot
jafr-014,ja-fr,qwen2.5-1.5b,True,48092.0,,このカメラは軽くて使いやすいです。,Cet appareil photo est leger et facile a utiliser.,Cette caméra est légère et facile à utiliser.,Le texte source décrit une caméra légère et facile d'utilisation.,True,True,1,1,True,2,True,True,0.3333333333333333,12.925794489355097,34.52856323405738,0.4705882352941176,True,False,True,0.9,qwen2.5-1.5b-pivot
jafr-015,ja-fr,qwen2.5-1.5b,True,67885.0,,来週までにこの書類を提出してください。,Veuillez remettre ce document d'ici la semaine prochaine.,Veuillez soumettre ce document avant la semaine prochaine.,"La source text est une demande de soumettre un document dans les prochaines semaines, qui est traduit en français comme 'Veuillez soumettre ce document avant la semaine prochaine'.",True,True,2,2,True,3,True,True,0.3333333333333333,12.925794489355097,34.52856323405738,0.75,True,False,True,1.0175438596491229,qwen2.5-1.5b-pivot
jafr-016,ja-fr,qwen2.5-1.5b,True,64201.0,,彼女はフランス語がとても上手です。,Elle parle tres bien francais.,Elle est très bonne en français.,Elle est très bonne en français.,True,True,1,1,True,3,True,True,0.0,12.925794489355097,34.52856323405738,0.1818181818181818,True,False,True,1.0666666666666669,qwen2.5-1.5b-pivot
jafr-017,ja-fr,qwen2.5-1.5b,True,53911.0,,雨が止んだら出発しましょう。,Partons quand la pluie s'arretera.,Allons-y lorsque le pluie cesserait.,La phrase japonaise '雨が止んだら出発しましょう。' se traduit en français par 'Let's go when it stops raining.',True,False,1,1,True,3,True,False,0.3333333333333333,12.925794489355097,34.52856323405738,0.2,True,False,True,1.0588235294117647,qwen2.5-1.5b-pivot
jafr-018,ja-fr,qwen2.5-1.5b,True,56889.0,,今週は忙しいので、会議を延期できますか？,"Cette semaine je suis occupe, peut-on reporter la reunion ?",Pourrais-je réserver une autre date pour la réunion ce week-end ?,Le français rendu fourni traduit correctement le sens de la phrase japonaise.,True,True,2,2,False,2,True,False,0.0,12.925794489355097,34.52856323405738,0.1904761904761905,True,False,True,1.1016949152542372,qwen2.5-1.5b-pivot
jafr-019,ja-fr,qwen2.5-1.5b,True,51124.0,,この料理は思ったより辛かったです。,Ce plat etait plus epice que je ne le pensais.,Ce plat n'était pas aussi piquant que je l'avais imaginé.,"The source text expresses that the dish was less spicy than expected, which is translated into French as 'Ce plat n'était pas aussi piquant que je l'avais imaginé'.",True,True,2,2,True,2,True,True,0.0,12.925794489355097,34.52856323405738,0.4000000000000001,True,False,True,1.2391304347826086,qwen2.5-1.5b-pivot
jafr-020,ja-fr,qwen2.5-1.5b,True,26218.0,,電気を消してから寝てください。,"Eteins la lumiere avant de dormir, s'il te plait.",Veuillez allumer la lumière et aller vous coucher.,Veuillez allumer la lumière et aller vous coucher.,True,True,1,1,True,2,True,True,0.0,12.925794489355097,34.52856323405738,0.1176470588235294,True,False,True,1.020408163265306,qwen2.5-1.5b-pivot
jafr-021,ja-fr,qwen2.5-1.5b,True,70889.0,,新しいアパートは駅から歩いて五分です。,Le nouvel appartement est a cinq minutes a pied de la gare.,La nouvelle maison est à cinq minutes en voiture de la gare.,"Le texte source a été traduit en français, maintenirant le même sens et structure que dans l'anglais.",True,True,4,4,True,1,True,True,1.0,12.925794489355097,34.52856323405738,0.5,True,False,True,1.0169491525423728,qwen2.5-1.5b-pivot
jafr-022,ja-fr,qwen2.5-1.5b,True,60158.0,,試験の結果は来週発表されます。,Les resultats de l'examen seront publies la semaine prochaine.,Le résultat de l'examen sera annoncé la semaine prochaine.,La traduction du texte est effectuée directement en français tout en conservant la même signification et le même structure que dans l'anglais.,True,True,1,1,True,3,True,True,0.3333333333333333,12.925794489355097,34.52856323405738,0.5555555555555556,True,False,True,0.935483870967742,qwen2.5-1.5b-pivot
jafr-023,ja-fr,qwen2.5-1.5b,True,46612.0,,彼は約束を守る人です。,C'est quelqu'un qui tient ses promesses.,Il est une personne qui garde ses promesses.,Il est une personne qui respecte ses engagements,True,True,1,1,True,2,True,True,0.3333333333333333,12.925794489355097,34.52856323405738,0.4285714285714285,True,False,True,1.1,qwen2.5-1.5b-pivot
jafr-024,ja-fr,qwen2.5-1.5b,True,54001.0,,この店では現金しか使えません。,"Dans ce magasin, on ne peut payer qu'en liquide.",Cette boutique accepte uniquement le paiement en espèces.,Le texte japonais traduit en français conserve le sens d'un magasin qui accepte uniquement les paiements en espèces.,True,True,1,1,True,3,True,True,0.3333333333333333,12.925794489355097,34.52856323405738,0.0,True,False,True,1.1875,qwen2.5-1.5b-pivot
